color,director_name,num_critic_for_reviews,duration,actor_1_name,gross,movie_title,genres
Color,Hue Rhodes,45,85,Peter Dinklage,100669,Saint John of Las Vegas ,Comedy|Drama
Black and White,Shane Meadows,44,96,Bob Hoskins,,24 7: Twenty Four Seven ,Comedy|Drama|Romance|Sport
Color,Roland Emmerich,74,129,Jeremy Irvine,186354,Stonewall ,Drama
Color,,20,60,Joe Morton,,Eureka ,Comedy|Drama|Sci-Fi
Color,Jugal Hansraj,6,93,Saif Ali Khan,55202,Roadside Romeo ,Animation|Comedy|Family|Romance
Color,Danny Provenzano,5,100,Vincent Pastore,,This Thing of Ours ,Crime|Drama
Color,Bill Muir,10,97,Alex Kendrick,549632,The Lost Medallion: The Adventures of Billy Stone ,Adventure|Family|Fantasy
Color,Richard LaGravenese,81,94,Anna Kendrick,137945,The Last Five Years ,Comedy|Drama|Musical|Romance
Color,Noah Buschel,66,95,Merritt Wever,17580,The Missing Person ,Drama
Color,Brian Yuzna,46,97,Melinda Clarke,,Return of the Living Dead III ,Horror|Romance|Sci-Fi
Color,Hunter Richards,34,92,Jason Statham,12667,London ,Drama|Romance
Color,Laurie Collyer,78,96,Brad William Henke,198407,Sherrybaby ,Drama
Color,Bruce McCulloch,52,85,Martin Starr,13973532,Stealing Harvard ,Comedy|Crime
Color,Aaron Hann,29,87,Jordi Vilasuso,,Circle ,Drama|Horror|Mystery|Sci-Fi|Thriller
Color,James Watkins,161,91,Michael Fassbender,5824,Eden Lake ,Horror|Thriller
Color,Catherine Hardwicke,18,99,Frances Fisher,2843,Plush ,Thriller
Color,Phil Claydon,107,88,MyAnna Buring,,Vampire Killers ,Action|Comedy|Fantasy|Horror
Color,Ralph Ziman,30,119,Rapulana Seiphemo,4958,Gangster's Paradise: Jerusalema ,Action|Crime|Drama
Color,John Simpson,24,99,Colin Salmon,,Freeze Frame ,Crime|Drama|Thriller
Color,Colin Minihan,116,92,Mackenzie Gray,,Grave Encounters ,Horror
Color,Conor McMahon,98,86,Peter McQuinn,,Stitches ,Comedy|Horror
Color,Chris Shadley,25,83,Daniel Baldwin,,Nine Dead ,Crime|Drama|Horror|Mystery|Thriller
Color,Simon Napier-Bell,,81,Alice Cooper,,"To Be Frank, Sinatra at 100 ",Documentary
Color,Woody Allen,40,82,Woody Allen,,Bananas ,Comedy
Color,Simon Yin,20,102,Paul Sheehan,13220,Supercapitalist ,Thriller
Color,Jeff Crook,8,90,Nicholas Gonzalez,,Rockaway ,Action|Crime|Drama|Thriller
Color,,19,30,Steven Weber,,Wings ,Comedy|Drama
Black and White,Orson Welles,90,92,Rita Hayworth,7927,The Lady from Shanghai ,Crime|Drama|Film-Noir|Mystery|Thriller
Color,Dave Payne,21,88,Mircea Monroe,,No Man's Land: The Rise of Reeker ,Horror|Thriller
Color,James Cox,12,97,Jake Gyllenhaal,,Highway ,Crime|Drama
,Jonas Åkerlund,33,96,Noel Gugliemi,,Small Apartments ,Comedy|Crime|Drama
Color,Brad Copeland,9,87,Sunil Narkar,,Coffee Town ,Comedy
Black and White,Paul Bunnell,94,106,Kate Maberly,2436,The Ghastly Love of Johnny X ,Comedy|Fantasy|Musical|Sci-Fi
Color,Phil Morrison,41,107,Sally Hawkins,4556,All Is Bright ,Comedy|Drama
Color,Harald Reinl,38,80,Christopher Lee,,The Torture Chamber of Dr. Sadism ,Horror|Mystery
Color,James Cox,12,91,Jon Mack,,Straight A's ,Comedy|Drama
Color,Richard Lester,25,99,Buster Keaton,,A Funny Thing Happened on the Way to the Forum ,Comedy|Musical
Color,Michael Moore,27,102,Michael Moore,,Slacker Uprising ,Documentary
Color,Tanner Beard,2,108,William McNamara,,The Legend of Hell's Gate: An American Conspiracy ,Action|Adventure|History|Western
Color,Scott Dow,23,88,Trenton Rostedt,,The Walking Deceased ,Comedy|Horror
Color,Derick Martini,32,89,Kevin Zegers,,The Curse of Downers Grove ,Drama|Horror|Mystery|Thriller
Color,Jerry Dugan,18,92,Melissa Bolona,,Shark Lake ,Thriller
Black and White,Tim Hunter,45,99,Keanu Reeves,4600000,River's Edge ,Crime|Drama
Color,Michael Polish,60,103,Peter Coyote,1420578,Northfork ,Drama|Fantasy
Color,William Kaufman,23,90,Paul McGillion,,The Marine 4: Moving Target ,Action|Thriller
Color,Rodrigo Cortés,363,95,Ryan Reynolds,1028658,Buried ,Drama|Mystery|Thriller
Color,Richard Ayoade,249,97,Craig Roberts,466702,Submarine ,Comedy|Drama|Romance
Color,Jehane Noujaim,68,108,Khalid Abdalla,,The Square ,Documentary|Drama|History|News
Color,Pascal Arnold,14,95,Karl E. Landler,18435,One to Another ,Drama
Color,Kimberly Peirce,359,100,Chloë Grace Moretz,35266619,Carrie ,Drama|Fantasy|Horror
Color,Remo,15,160,Lauren Gottlieb,95236,ABCD (Any Body Can Dance) ,Drama|Musical
Color,Wes Craven,256,101,Johnny Depp,26505000,A Nightmare on Elm Street ,Horror
Color,James Marsh,194,90,Paul McGill,2957978,Man on Wire ,Biography|Crime|Documentary|History|Thriller
Color,John Laing,,86,Siobhan Marshall,,Abandoned ,Drama
Color,Jamal Hill,10,89,Logan Browning,444044,Brotherly Love ,Drama
Color,Daniel Stamm,311,87,Caleb Landry Jones,40990055,The Last Exorcism ,Drama|Horror|Thriller
Color,Sam Taylor-Johnson,205,98,Kristin Scott Thomas,1445366,Nowhere Boy ,Biography|Drama|Music
Black and White,Elia Kazan,94,125,Marlon Brando,,A Streetcar Named Desire ,Drama
Black and White,Stanley Kubrick,192,95,George C. Scott,,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb ,Comedy
Color,Carlos Carrera,85,118,Damián Alcázar,5709616,El crimen del padre Amaro ,Drama|Romance
Color,Benh Zeitlin,663,93,Quvenzhané Wallis,12784397,Beasts of the Southern Wild ,Drama|Fantasy
Color,J. Lee Thompson,62,96,Roddy McDowall,,Battle for the Planet of the Apes ,Action|Sci-Fi
Color,Maggie Greenwald,39,109,Aidan Quinn,3050934,Songcatcher ,Drama|Music
Color,Vera Farmiga,68,109,Donna Murphy,841206,Higher Ground ,Drama
Color,Vijay Chandar,3,155,Hansika Motwani,,Vaalu ,Comedy|Romance
Color,Morgan Spurlock,130,90,Quentin Tarantino,638476,The Greatest Movie Ever Sold ,Comedy|Documentary
Black and White,Jonathan Wacks,13,93,Steve Buscemi,,Ed and His Dead Mother ,Comedy|Horror
Color,Khyentse Norbu,44,108,Tshewang Dendup,505295,Travelers and Magicians ,Adventure|Drama
Color,Ted Post,26,114,Clint Eastwood,,Hang 'Em High ,Western
Black and White,Richard Brooks,27,87,Humphrey Bogart,,Deadline - U.S.A. ,Crime|Drama|Film-Noir
Color,Tony Krantz,53,113,George Newbern,,Sublime ,Horror|Thriller
Color,Mitchell Altieri,,87,Kimberley Crossman,,A Beginner's Guide to Snuff ,Comedy|Horror|Thriller
Color,W.D. Hogan,10,90,Tom Everett Scott,,Independence Daysaster ,Action|Sci-Fi
Color,Corey Grant,4,111,Christian Keyes,,Dysfunctional Friends ,Comedy|Drama
Black and White,Tom Tykwer,181,81,Moritz Bleibtreu,7267324,Run Lola Run ,Crime|Drama
Color,Lucky McKee,114,93,James Duval,145540,May ,Drama|Horror
Color,Richard Boddington,11,90,Natasha Henstridge,,Against the Wild ,Adventure|Family
Color,David Hunt,1,112,Matthew Alan,,Living Dark: The Story of Ted the Caver ,Horror
Color,Patricia Riggen,75,106,America Ferrera,12589108,Under the Same Moon ,Adventure|Drama
Color,J. Lee Thompson,80,88,Roddy McDowall,,Conquest of the Planet of the Apes ,Action|Sci-Fi
Color,Todd Field,179,138,Tom Wilkinson,35918429,In the Bedroom ,Crime|Drama
Color,Steven R. Monroe,225,105,Sarah Butler,92401,I Spit on Your Grave ,Horror|Thriller
Color,Mark Illsley,77,98,Ally Walker,1943649,"Happy, Texas ",Comedy|Crime|Romance
Color,Pawel Pawlikowski,124,86,Paddy Considine,992238,My Summer of Love ,Drama|Romance
Color,Ritesh Batra,195,104,Nawazuddin Siddiqui,4231500,The Lunchbox ,Drama|Romance
Color,Sally Potter,76,100,Shirley Henderson,396035,Yes ,Drama|Romance
Black and White,Frank Capra,51,126,Jean Arthur,,You Can't Take It with You ,Comedy|Drama|Romance
Black and White,Fred Zinnemann,101,118,Montgomery Clift,,From Here to Eternity ,Drama|Romance|War
Color,John Ford,55,103,Harry Carey Jr.,,She Wore a Yellow Ribbon ,Western
Color,Brad J. Silverman,15,102,Shawnee Smith,2507106,Grace Unplugged ,Drama|Music
Color,Dave Meyers,16,84,Eddie Griffin,6026908,Foolish ,Comedy|Drama
Color,David M. Matthews,5,,Essence Atkins,2592808,N-Secure ,Crime|Drama|Thriller
Color,Nadine Labaki,109,95,Yasmine Al Massri,1060591,Caramel ,Comedy|Drama|Romance
Color,Lluís Quílez,40,92,Stephen Rea,,Out of the Dark ,Horror|Thriller
Color,Eytan Fox,51,90,Ohad Knoller,155972,The Bubble ,Comedy|Drama|Romance
Color,Francis Ford Coppola,149,113,Harrison Ford,,The Conversation ,Drama|Mystery|Thriller
Color,Romesh Sharma,4,,Annabelle Wallis,129319,Dil Jo Bhi Kahey... ,Romance
Color,François Truffaut,35,123,Catherine Deneuve,26893,Mississippi Mermaid ,Crime|Drama|Romance
Color,Adam Goldberg,22,111,Judy Greer,2580,I Love Your Work ,Drama|Mystery
Color,Travis Zariwny,68,99,Dustin Ingram,,Cabin Fever ,Horror
Color,Zack Snyder,287,110,Ty Burrell,58885635,Dawn of the Dead ,Action|Horror|Thriller
Color,Adrienne Shelly,173,108,Lew Temple,19067631,Waitress ,Comedy|Drama|Romance
Color,Newt Arnold,61,92,Bolo Yeung,11806119,Bloodsport ,Action|Biography|Drama|Sport
Black and White,Frank Capra,96,120,Claude Rains,,Mr. Smith Goes to Washington ,Comedy|Drama
Color,Larry Clark,71,91,Rosario Dawson,7417210,Kids ,Drama
Color,Noah Baumbach,110,88,William Baldwin,7362100,The Squid and the Whale ,Comedy|Drama
Color,Charles Herman-Wurmfeld,110,97,Scott Cohen,7022940,Kissing Jessica Stein ,Comedy|Drama|Romance
Color,Yimou Zhang,101,95,Honglei Sun,190666,"A Woman, a Gun and a Noodle Shop ",Comedy|Drama
,John Stockwell,2,90,Matthew Ziff,,Kickboxer: Vengeance ,Action
Color,Alfred Hitchcock,97,95,Norman Lloyd,,Spellbound ,Film-Noir|Mystery|Romance|Thriller
Color,Atom Egoyan,53,103,Bruce Greenwood,5132222,Exotica ,Drama|Mystery|Romance
Color,Vincent Gallo,106,110,Anjelica Huston,2365931,Buffalo '66 ,Comedy|Crime|Drama|Romance
Color,James Wan,445,103,Lin Shaye,53991137,Insidious ,Fantasy|Horror|Mystery|Thriller
Color,Alex Cox,131,92,Del Zamora,,Repo Man ,Comedy|Crime|Sci-Fi|Thriller
Color,Fabián Bielinsky,94,114,Ricardo Darín,1221261,Nine Queens ,Crime|Drama|Thriller
Color,Dror Moreh,105,101,Ami Ayalon,2408553,The Gatekeepers ,Documentary|War
Color,Rebecca Miller,75,112,Beau Bridges,712294,The Ballad of Jack and Rose ,Drama
Color,Maggie Carey,97,104,Donald Glover,3447339,The To Do List ,Comedy|Romance
Color,Roger Avary,37,99,Eric Stoltz,418953,Killing Zoe ,Crime|Drama|Thriller
Black and White,Henry Bean,84,98,Ryan Gosling,406035,The Believer ,Drama
Color,David Gordon Green,88,107,Michael Angarano,402820,Snow Angels ,Drama|Romance
Color,Simeon Rice,6,93,Ward G. Smith,,Unsullied ,Action|Horror|Thriller
Color,Brad Anderson,127,100,Paul Guilfoyle,373967,Session 9 ,Horror|Mystery
Color,Jeff Garlin,32,80,Jessy Schram,194568,I Want Someone to Eat Cheese With ,Comedy|Romance
Color,Qasim Basir,8,94,Dorian Missick,,Mooz-Lum ,Drama|Family
Color,Adam Green,229,93,Joel David Moore,,Hatchet ,Comedy|Horror
Black and White,Charles Chaplin,120,87,Paulette Goddard,163245,Modern Times ,Comedy|Drama|Family
Color,Pete Jones,31,91,Brian Dennehy,119841,Stolen Summer ,Drama
Color,Bruce Campbell,100,84,Ted Raimi,173066,My Name Is Bruce ,Comedy|Fantasy
Color,Mark Brown,14,90,Vivica A. Fox,92362,The Salon ,Comedy|Drama
Color,Adam Carolla,14,98,Jay Mohr,105943,Road Hard ,Comedy
Color,Ira Sachs,39,108,Rip Torn,,Forty Shades of Blue ,Drama|Music|Romance
Color,John Sayles,35,124,Brian Lee Franklin,183490,Amigo ,Drama|War
Color,Bruce McDonald,178,95,Stephen McHattie,3478,Pontypool ,Fantasy|Horror
Color,James Mottern,46,90,Jimmy Bennett,52166,Trucker ,Drama
Color,Jaime Zevallos,,93,Angela Sarafyan,,Me You and Five Bucks ,Comedy|Drama|Romance
Color,Rob Zombie,234,101,Sid Haig,1163508,The Lords of Salem ,Drama|Fantasy|Horror|Thriller
Color,Gerard Johnstone,166,107,Morgana O'Reilly,,Housebound ,Comedy|Horror|Mystery
Color,Robert Greenwald,56,20,Lee Scott,,Wal-Mart: The High Cost of Low Price ,Documentary
Color,David Ray,16,87,Nicole Muñoz,,Fetching Cody ,Drama|Fantasy|Romance
,Dave Rodriguez,9,98,Chazz Palminteri,,Once Upon a Time in Queens ,Comedy|Drama
Color,Nae Caranfil,18,112,Monica Barladeanu,,Closer to the Moon ,Comedy|Drama
Color,David Winning,4,82,Ashanti,,Mutant World ,Sci-Fi
Color,Frank Lotito,,102,Brighton Sharbino,,Growing Up Smith ,Comedy|Drama|Family
Color,Timothy Woodward Jr.,6,97,Katrina Law,,Checkmate ,Action|Crime|Thriller
Color,Christopher McQuarrie,387,130,Tom Cruise,80033643,Jack Reacher ,Action|Crime|Mystery|Thriller
Color,Tara Subkoff,35,101,Timothy Hutton,,#Horror ,Drama|Horror|Mystery|Thriller
Color,Russell Friedenberg,27,93,Rudy Youngblood,,Wind Walkers ,Action|Horror|Thriller
Color,William Cottrell,145,83,Adriana Caselotti,184925485,Snow White and the Seven Dwarfs ,Animation|Family|Fantasy|Musical
Color,Lucrecia Martel,78,106,Mía Maestro,304124,The Holy Girl ,Drama
Color,Edward Dmytryk,10,113,Brigitte Bardot,,Shalako ,Western
Color,Zak Penn,60,94,Zak Penn,36830,Incident at Loch Ness ,Adventure|Comedy|Horror
Color,Alex Ranarivelo,9,101,Lea Thompson,,The Dog Lover ,Drama
Color,Jon Knautz,63,99,Camren Bicondova,,Girl House ,Horror|Thriller
Color,Mathieu Amalric,92,76,Mathieu Amalric,231186,The Blue Room ,Crime|Romance|Thriller
Color,David Worth,4,91,Jessica Szohr,,House at the End of the Drive ,Horror|Thriller
Color,Leslie H. Martinson,53,105,Burgess Meredith,,Batman: The Movie ,Adventure|Comedy|Family
Color,Guy Ritchie,116,120,Jason Statham,3650677,"Lock, Stock and Two Smoking Barrels ",Comedy|Crime
Color,Robert M. Young,,105,Barry Corbin,,The Ballad of Gregorio Cortez ,Western
Color,,13,120,Karl Malden,,The Streets of San Francisco ,Action|Crime|Drama|Mystery
Color,Thomas Vinterberg,98,105,Ulrich Thomsen,1647780,The Celebration ,Drama
Color,Steve Buscemi,43,95,Steve Buscemi,695229,Trees Lounge ,Comedy|Drama
Color,Ham Tran,15,135,Long Nguyen,638951,Journey from the Fall ,Drama
Color,Rich Cowan,14,105,Eric Dane,609042,The Basket ,Drama
Color,Boris Rodriguez,56,83,Stephen McHattie,1521,Eddie: The Sleepwalking Cannibal ,Comedy|Horror
Color,Harold Becker,79,111,Bruce Willis,32940507,Mercury Rising ,Action|Crime|Drama|Thriller
Color,,8,60,James Morrison,,Space: Above and Beyond ,Drama|Sci-Fi
Color,Sadyk Sher-Niyaz,16,135,Elina Abai Kyzy,,Queen of the Mountains ,Action|Biography|Drama|History
Color,Paul Donovan,18,88,Maury Chaykin,,Def-Con 4 ,Action|Sci-Fi
Black and White,Jonathan Kesselman,35,87,Judy Greer,19539,The Hebrew Hammer ,Comedy
Color,Arjun Sablok,5,97,Abhishek Bachchan,100358,Neal 'N' Nikki ,Comedy|Musical|Romance
Color,Craig Moss,16,82,Noureen DeWulf,,The 41-Year-Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It ,Comedy
Color,Tyler Oliver,24,103,Bella Thorne,,Forget Me Not ,Horror|Romance|Thriller
Black and White,Alfred Hitchcock,144,130,Laurence Olivier,,Rebecca ,Drama|Film-Noir|Mystery|Thriller
Color,Steve Miner,242,87,Betsy Palmer,19100000,Friday the 13th Part 2 ,Horror|Mystery|Thriller
Black and White,Billy Wilder,97,101,Ray Milland,,The Lost Weekend ,Drama|Film-Noir
Color,Douglas Cheek,77,96,Daniel Stern,,C.H.U.D. ,Horror|Sci-Fi
Color,Youssef Delara,16,80,Noel Gugliemi,2833383,Filly Brown ,Drama|Music
Color,Deryck Broom,7,87,Vic Mignogna,,The Lion of Judah ,Animation
Color,Henry Hathaway,74,92,Joseph Cotten,,Niagara ,Crime|Film-Noir|Thriller
Black and White,John Ford,74,118,Roddy McDowall,,How Green Was My Valley ,Drama|Family
Color,,19,27,Mary Lynn Rajskub,,The Girlfriend Experience ,Drama
Color,Spike Lee,46,123,Rami Malek,,Da Sweet Blood of Jesus ,Comedy|Romance|Thriller
Color,Steven Soderbergh,58,100,Peter Gallagher,24741700,"Sex, Lies, and Videotape ",Drama
Color,James Wan,287,103,Michael Emerson,55153403,Saw ,Horror|Mystery|Thriller
Color,Jay Chandrasekhar,100,100,Geoffrey Arend,18488314,Super Troopers ,Comedy|Crime|Mystery
Color,Giovanni Zelko,5,99,Zuhair Haddad,,The Algerian ,Action|Romance|Thriller
Color,Claudia Sainte-Luce,50,89,Ximena Ayala,11278,The Amazing Catfish ,Comedy|Drama
Color,Scott Derrickson,276,104,Keanu Reeves,79363785,The Day the Earth Stood Still ,Drama|Sci-Fi|Thriller
Color,Mira Nair,137,114,Naseeruddin Shah,13876974,Monsoon Wedding ,Comedy|Drama|Romance
Color,Kenneth Lonergan,122,111,Matthew Broderick,9180275,You Can Count on Me ,Drama
Color,Alfred Hitchcock,73,99,Jerry Mathers,,The Trouble with Harry ,Comedy|Mystery|Romance
Color,Paul McGuigan,202,110,Bruce Willis,22494487,Lucky Number Slevin ,Crime|Drama|Mystery|Thriller
Color,Jamie Babbit,99,85,Natasha Lyonne,2199853,But I'm a Cheerleader ,Comedy|Drama
Color,David Boyd,10,113,Vivica A. Fox,2859955,Home Run ,Drama|Sport
Color,Quentin Tarantino,173,99,Quentin Tarantino,2812029,Reservoir Dogs ,Crime|Drama|Thriller
Black and White,Walter Lang,7,83,Spring Byington,,The Blue Bird ,Drama|Family|Fantasy
Color,Sergio Leone,181,142,Clint Eastwood,6100000,"The Good, the Bad and the Ugly ",Western
Color,Anna Muylaert,111,112,Alex Huszar,375723,The Second Mother ,Comedy|Drama
Color,Steve Taylor,38,108,Jason Marsden,594904,Blue Like Jazz ,Comedy|Drama
Color,Kurt Voss,12,88,Lemmy,58936,Down and Out with the Dolls ,Comedy|Music
Color,Léa Pool,23,97,,24784,"Pink Ribbons, Inc. ",Documentary
Color,James David Pasternak,17,85,Robin Williams,7826,Certifiably Jonathan ,Comedy|Documentary
Color,Laurent Bouhnik,9,103,Déborah Révy,,Q ,Drama
Color,Tom Sanchez,1,110,Nataniel Sánchez,3830,The Knife of Don Juan ,Comedy|Drama
Color,David Caffrey,51,88,Marley Shelton,,Grand Theft Parsons ,Adventure|Comedy|Drama
Color,Adam Jay Epstein,14,76,Rich Ceraulo,,Extreme Movie ,Comedy
Black and White,Michael Curtiz,24,100,Errol Flynn,,The Charge of the Light Brigade ,Action|Adventure|Romance|War
Color,Justin Thomas Ostensen,18,99,Michael Berryman,,Below Zero ,Thriller
Color,Brenton Spencer,22,84,Christie Burke,,Crowsnest ,Action|Horror|Mystery|Thriller
Color,Rob Bowman,9,91,Alanna Ubach,2850263,Airborne ,Adventure|Comedy|Sport
Color,Ossie Davis,30,97,Redd Foxx,,Cotton Comes to Harlem ,Action|Comedy
Color,Jay Alaimo,9,84,William McNamara,,The Wicked Within ,Horror
Color,Dylan Bank,7,100,Seregon O'Dassey,,Bleeding Hearts ,Horror
Color,Rob McKittrick,91,94,Ryan Reynolds,16101109,Waiting... ,Comedy
Black and White,Shane Meadows,99,90,Paddy Considine,6013,Dead Man's Shoes ,Crime|Drama|Thriller
Color,,2,,Richard Cawthorne,,Wolf Creek ,Drama|Horror|Thriller
Color,Jeff Burr,57,92,Terry Kiser,1400000,From a Whisper to a Scream ,Action|Drama|Horror|Thriller
Color,Harry Gantz,12,105,,247740,Sex with Strangers ,Documentary|Drama
Black and White,Guy Maddin,58,73,Sarah Murphy-Dyson,39659,Dracula: Pages from a Virgin's Diary ,Comedy|Horror|Musical
Color,Regardt van den Bergh,5,116,Sean Cameron Michael,,Faith Like Potatoes ,Drama
Color,Panos Cosmatos,97,110,Chris Gauthier,56129,Beyond the Black Rainbow ,Sci-Fi|Thriller
Color,Gareth Evans,481,102,Iko Uwais,4105123,The Raid: Redemption ,Action|Crime|Thriller
Color,Matthew R. Anderson,17,89,Johnny Pacar,,The Dead Undead ,Action|Horror|Sci-Fi
Color,Joe Marino,9,76,Piero Maggiò,,The Vatican Exorcisms ,Horror
Color,Michael Curtiz,242,82,Humphrey Bogart,,Casablanca ,Drama|Romance|War
Color,Joel Anderson,95,89,Talia Zucker,,Lake Mungo ,Drama|Horror|Mystery|Thriller
Color,Shimit Amin,14,150,Ranbir Kapoor,,Rocket Singh: Salesman of the Year ,Comedy|Drama
Color,Douglas Trumbull,87,89,Bruce Dern,,Silent Running ,Drama|Sci-Fi
Color,John G. Avildsen,141,145,Sylvester Stallone,117235247,Rocky ,Drama|Sport
Color,Mona Fastvold,16,91,Christopher Abbott,,The Sleepwalker ,Drama
Color,John Carpenter,212,89,Jamie Lee Curtis,21378000,The Fog ,Fantasy|Horror
Color,Tony Richardson,30,121,Albert Finney,,Tom Jones ,Adventure|Comedy|History
Color,Levan Gabriadze,270,83,Shelley Hennig,31537320,Unfriended ,Horror|Mystery|Thriller
Color,Martin Scorsese,211,110,Robert De Niro,,Taxi Driver ,Crime|Drama
Color,Joe Dante,161,91,Patrick Macnee,17986000,The Howling ,Horror
Color,Terence Young,184,110,Ursula Andress,16067035,Dr. No ,Action|Adventure|Thriller
Color,Bradley Parker,270,86,Jesse McCartney,18112929,Chernobyl Diaries ,Horror|Mystery|Sci-Fi|Thriller
